id,pre_root_id,post_root_id,cleft_vx,ctr_pt_x_nm,ctr_pt_y_nm,ctr_pt_z_nm,pre_pos_x_vx,pre_pos_y_vx,pre_pos_z_vx,ctr_pos_x_vx,ctr_pos_y_vx,ctr_pos_z_vx,post_pos_x_vx,post_pos_y_vx,post_pos_z_vx,pre_cell_type,pre_cell_subtype,post_cell_type,post_cell_subtype
3050658,648518346349533058,648518346349528994,76,333904,270572,43720,83436,67640,1094,83476,67643,1093,83492,67618,1095,pyramidal,pyramidal cell,inhibitory,basket
1253885,648518346349533227,648518346349528994,188,353800,225232,28200,88486,56320,702,88450,56308,705,88398,56250,702,pyramidal,pyramidal cell,inhibitory,basket
3350380,648518346349533058,648518346349539846,324,302952,259032,50000,75696,64704,1249,75738,64758,1250,75672,64802,1249,pyramidal,pyramidal cell,inhibitory,basket
3187781,648518346349538478,648518346349528994,238,364760,290328,55040,91130,72602,1378,91190,72582,1376,91208,72532,1378,pyramidal,pyramidal cell,inhibitory,basket
3336853,648518346349538478,648518346349539215,167,371172,208780,5640,92788,52170,143,92793,52195,141,92794,52254,142,pyramidal,pyramidal cell,inhibitory,basket
66687,648518346349539845,648518346349539215,250,455628,259764,71720,113848,64950,1793,113907,64941,1793,113886,64890,1792,pyramidal,pyramidal cell,inhibitory,basket
3038078,648518346349539825,648518346349539215,232,403980,183056,23880,100976,45798,597,100995,45764,597,101004,45708,598,pyramidal,pyramidal cell,inhibitory,basket
2290612,648518346349539825,648518346349539215,477,436192,260536,70440,108988,65090,1761,109048,65134,1761,109016,65194,1761,pyramidal,pyramidal cell,inhibitory,basket
1612078,648518346349537160,648518346349528994,245,328320,202224,39040,82028,50572,974,82080,50556,976,82108,50518,974,pyramidal,pyramidal cell,inhibitory,basket
1220634,648518346349537160,648518346349528994,183,346720,236856,24160,86732,59248,601,86680,59214,604,86630,59326,601,pyramidal,pyramidal cell,inhibitory,basket
3051306,648518346349537160,648518346349528994,221,328868,198028,40400,82200,49534,1011,82217,49507,1010,82198,49460,1010,pyramidal,pyramidal cell,inhibitory,basket
2274529,648518346349538440,648518346349528994,468,394216,262720,57840,98564,65648,1446,98554,65680,1446,98474,65664,1446,pyramidal,pyramidal cell,inhibitory,basket
2157614,648518346349539809,648518346349539215,406,417680,268064,5320,104364,67044,135,104420,67016,133,104394,66942,135,pyramidal,pyramidal cell,inhibitory,basket
1193514,648518346349539809,648518346349539215,179,359080,266104,32800,89738,66492,819,89770,66526,820,89722,66572,820,pyramidal,pyramidal cell,inhibitory,basket
2059100,648518346349539825,648518346349539215,364,386872,223672,54400,96680,55958,1360,96718,55918,1360,96716,55862,1360,pyramidal,pyramidal cell,inhibitory,basket
864407,648518346349537716,648518346349528994,140,366848,183952,39160,91746,46026,980,91712,45988,979,91658,45962,980,pyramidal,pyramidal cell,inhibitory,basket
1958933,648518346349536680,648518346349528994,329,338408,214904,64840,84612,53698,1621,84602,53726,1621,84528,53726,1621,pyramidal,pyramidal cell,inhibitory,basket
3034140,648518346349536680,648518346349528994,83,421180,281888,45040,105318,70492,1125,105295,70472,1126,105282,70490,1127,pyramidal,pyramidal cell,inhibitory,basket
1119577,648518346349540057,648518346349528994,170,353480,243840,35680,88400,60958,890,88370,60960,892,88296,60922,890,pyramidal,pyramidal cell,inhibitory,basket
1227156,648518346349536680,648518346349539215,184,391480,227304,29480,97868,56772,737,97870,56826,737,97828,56870,737,pyramidal,pyramidal cell,inhibitory,basket
2573594,648518346349540048,648518346349528994,105,350332,203896,58320,87584,50960,1460,87583,50974,1458,87586,50988,1458,pyramidal,pyramidal cell,inhibitory,basket
1830068,648518346349540048,648518346349528994,293,354680,206696,63240,88648,51730,1578,88670,51674,1581,88642,51634,1577,pyramidal,pyramidal cell,inhibitory,basket
1901530,648518346349538387,648518346349539215,312,436064,261296,69560,109016,65292,1736,109016,65324,1739,108924,65338,1736,pyramidal,pyramidal cell,inhibitory,basket
2849377,648518346349536988,648518346349539215,734,439112,257076,75480,109658,64358,1881,109778,64269,1887,109612,64302,1880,pyramidal,pyramidal cell,inhibitory,basket
2968145,648518346349538421,648518346349528994,244,328944,237000,41320,82280,59220,1036,82236,59250,1033,82178,59180,1036,pyramidal,pyramidal cell,inhibitory,basket
1991655,648518346349538787,648518346349528994,340,358584,266688,43920,89608,66696,1098,89646,66672,1098,89684,66630,1098,pyramidal,pyramidal cell,inhibitory,basket
2174993,648518346349538787,648518346349539215,413,406080,218712,77440,101514,54626,1935,101520,54678,1936,101460,54718,1935,pyramidal,pyramidal cell,inhibitory,basket
2915441,648518346349534289,648518346349528994,59,343404,218696,44160,85858,54708,1104,85851,54674,1104,85844,54628,1105,pyramidal,pyramidal cell,inhibitory,basket
2999809,648518346349539789,648518346349528994,94,339684,276884,43600,84926,69242,1090,84921,69221,1090,84864,69192,1092,pyramidal,pyramidal cell,inhibitory,basket
3011066,648518346349540017,648518346349539215,141,418904,242708,41880,104748,60680,1045,104726,60677,1047,104636,60656,1045,pyramidal,pyramidal cell,inhibitory,basket
1536470,648518346349540017,648518346349539215,231,416800,263928,43080,104146,66006,1078,104200,65982,1077,104194,65922,1078,pyramidal,pyramidal cell,inhibitory,basket
1945252,648518346349534794,648518346349539215,325,422176,252720,63640,105494,63184,1591,105544,63180,1591,105594,63154,1591,pyramidal,pyramidal cell,inhibitory,basket
1770500,648518346349539895,648518346349528994,278,351048,261600,69360,87802,65352,1731,87762,65400,1734,87728,65250,1733,pyramidal,pyramidal cell,inhibitory,basket
846165,648518346349534855,648518346349539215,138,398672,252024,29360,99574,63034,735,99668,63006,734,99598,62940,735,pyramidal,pyramidal cell,inhibitory,basket
1548974,648518346349534855,648518346349539215,233,400088,254568,30880,99990,63626,771,100022,63642,772,100046,63662,770,pyramidal,pyramidal cell,inhibitory,basket
3184435,648518346349534855,648518346349539215,140,385136,221708,58320,96322,55438,1461,96284,55427,1458,96216,55414,1461,pyramidal,pyramidal cell,inhibitory,basket
2966042,648518346349539423,648518346349528994,137,394120,210252,37360,98524,52568,938,98530,52563,934,98434,52622,936,pyramidal,pyramidal cell,inhibitory,basket
2033249,648518346349539524,648518346349538791,354,212384,171192,69320,53142,42782,1737,53096,42798,1733,53042,42738,1737,pyramidal,pyramidal cell,inhibitory,basket
2892115,648518346349539886,648518346349528994,99,315688,194544,79440,78870,48594,1986,78922,48636,1986,78918,48644,1988,pyramidal,pyramidal cell,inhibitory,basket
2230738,648518346349538527,648518346349539846,444,250904,257112,47000,62660,64252,1174,62726,64278,1175,62756,64216,1174,pyramidal,pyramidal cell,inhibitory,basket
2484654,648518346349538527,648518346349539846,645,236568,243008,47120,59058,60782,1176,59142,60752,1178,59110,60690,1176,pyramidal,pyramidal cell,inhibitory,basket
1050212,648518346349537153,648518346349539215,161,398064,271152,15120,99490,67816,378,99516,67788,378,99538,67746,379,pyramidal,pyramidal cell,inhibitory,basket
3244519,648518346349537153,648518346349528994,103,329328,218960,13240,82352,54746,330,82332,54740,331,82254,54750,330,pyramidal,pyramidal cell,inhibitory,basket
1844194,648518346349537153,648518346349528994,296,377408,249136,62520,94306,62308,1559,94352,62284,1563,94372,62244,1558,pyramidal,pyramidal cell,inhibitory,basket
159273,648518346349535192,648518346349528994,175,349780,200900,44000,87464,50204,1103,87445,50225,1100,87464,50280,1102,pyramidal,pyramidal cell,inhibitory,basket
2183307,648518346349537848,648518346349539215,419,407016,242136,4080,101822,60492,104,101754,60534,102,101780,60580,104,pyramidal,pyramidal cell,inhibitory,basket
738359,648518346349539071,648518346349539215,127,422824,269840,50600,105724,67496,1263,105706,67460,1265,105648,67442,1263,pyramidal,pyramidal cell,inhibitory,basket
2064591,648518346349539071,648518346349539215,366,423040,253088,65440,105710,63210,1637,105760,63272,1636,105760,63302,1637,pyramidal,pyramidal cell,inhibitory,basket
1667100,648518346349538527,648518346349539215,256,407208,238336,32320,101828,59568,808,101802,59584,808,101782,59616,808,pyramidal,pyramidal cell,inhibitory,basket
1006064,648518346349538527,648518346349539215,156,404992,237312,31200,101252,59284,779,101248,59328,780,101228,59384,779,pyramidal,pyramidal cell,inhibitory,basket
360064,648518346349536679,648518346349528994,91,346720,198416,27560,86708,49606,691,86680,49604,689,86622,49550,691,pyramidal,pyramidal cell,inhibitory,basket
3050658,648518346349533058,648518346349528994,76,333904,270572,43720,83436,67640,1094,83476,67643,1093,83492,67618,1095,pyramidal,pyramidal cell,inhibitory,basket
1764849,648518346349533058,648518346349539846,277,278376,226552,24400,69556,56646,610,69594,56638,610,69630,56626,610,pyramidal,pyramidal cell,inhibitory,basket
1764849,648518346349533058,648518346349539846,277,278376,226552,24400,69556,56646,610,69594,56638,610,69630,56626,610,pyramidal,pyramidal cell,inhibitory,basket
1253885,648518346349533227,648518346349528994,188,353800,225232,28200,88486,56320,702,88450,56308,705,88398,56250,702,pyramidal,pyramidal cell,inhibitory,basket
1958933,648518346349536680,648518346349528994,329,338408,214904,64840,84612,53698,1621,84602,53726,1621,84528,53726,1621,pyramidal,pyramidal cell,inhibitory,basket
1958933,648518346349536680,648518346349528994,329,338408,214904,64840,84612,53698,1621,84602,53726,1621,84528,53726,1621,pyramidal,pyramidal cell,inhibitory,basket
1958933,648518346349536680,648518346349528994,329,338408,214904,64840,84612,53698,1621,84602,53726,1621,84528,53726,1621,pyramidal,pyramidal cell,inhibitory,basket
1640135,648518346349533482,648518346349538791,250,199376,248808,74560,49788,62214,1862,49844,62202,1864,49866,62152,1862,pyramidal,pyramidal cell,inhibitory,basket
1640135,648518346349533482,648518346349538791,250,199376,248808,74560,49788,62214,1862,49844,62202,1864,49866,62152,1862,pyramidal,pyramidal cell,inhibitory,basket
3265601,648518346349536809,648518346349539846,145,291940,208604,63800,72974,52170,1594,72985,52151,1595,72900,52134,1596,pyramidal,pyramidal cell,inhibitory,basket
2915441,648518346349534289,648518346349528994,59,343404,218696,44160,85858,54708,1104,85851,54674,1104,85844,54628,1105,pyramidal,pyramidal cell,inhibitory,basket
2849377,648518346349536988,648518346349539215,734,439112,257076,75480,109658,64358,1881,109778,64269,1887,109612,64302,1880,pyramidal,pyramidal cell,inhibitory,basket
1945252,648518346349534794,648518346349539215,325,422176,252720,63640,105494,63184,1591,105544,63180,1591,105594,63154,1591,pyramidal,pyramidal cell,inhibitory,basket
159273,648518346349535192,648518346349528994,175,349780,200900,44000,87464,50204,1103,87445,50225,1100,87464,50280,1102,pyramidal,pyramidal cell,inhibitory,basket
2398869,648518346349535192,648518346349539846,558,255304,229888,75640,63826,57416,1889,63826,57472,1891,63750,57494,1889,pyramidal,pyramidal cell,inhibitory,basket
1617811,648518346349539895,648518346349539846,246,349064,262776,53560,87236,65726,1339,87266,65694,1339,87236,65634,1339,pyramidal,pyramidal cell,inhibitory,basket
1617811,648518346349539895,648518346349539846,246,349064,262776,53560,87236,65726,1339,87266,65694,1339,87236,65634,1339,pyramidal,pyramidal cell,inhibitory,basket
3265601,648518346349536809,648518346349539846,145,291940,208604,63800,72974,52170,1594,72985,52151,1595,72900,52134,1596,pyramidal,pyramidal cell,inhibitory,basket
3265601,648518346349536809,648518346349539846,145,291940,208604,63800,72974,52170,1594,72985,52151,1595,72900,52134,1596,pyramidal,pyramidal cell,inhibitory,basket
3265601,648518346349536809,648518346349539846,145,291940,208604,63800,72974,52170,1594,72985,52151,1595,72900,52134,1596,pyramidal,pyramidal cell,inhibitory,basket
1612078,648518346349537160,648518346349528994,245,328320,202224,39040,82028,50572,974,82080,50556,976,82108,50518,974,pyramidal,pyramidal cell,inhibitory,basket
1612078,648518346349537160,648518346349528994,245,328320,202224,39040,82028,50572,974,82080,50556,976,82108,50518,974,pyramidal,pyramidal cell,inhibitory,basket
657725,648518346349537400,648518346349528994,119,349616,231112,37840,87418,57734,945,87404,57778,946,87444,57820,945,pyramidal,pyramidal cell,inhibitory,basket
657725,648518346349537400,648518346349528994,119,349616,231112,37840,87418,57734,945,87404,57778,946,87444,57820,945,pyramidal,pyramidal cell,inhibitory,basket
1666300,648518346349537400,648518346349528994,256,325728,237960,38880,81434,59436,972,81432,59490,972,81400,59528,972,pyramidal,pyramidal cell,inhibitory,basket
2897622,648518346349538053,648518346349538285,222,340224,237824,8080,85048,59472,200,85056,59456,202,85052,59406,202,pyramidal,pyramidal cell,inhibitory,bipolar
2897622,648518346349538053,648518346349538285,222,340224,237824,8080,85048,59472,200,85056,59456,202,85052,59406,202,pyramidal,pyramidal cell,inhibitory,bipolar
2246092,648518346349537716,648518346349538638,451,272432,202648,17720,68050,50674,444,68108,50662,443,68136,50610,444,pyramidal,pyramidal cell,inhibitory,chandelier
1307056,648518346349539727,648518346349516051,195,242616,222640,71760,60692,55678,1796,60654,55660,1794,60586,55628,1796,pyramidal,pyramidal cell,inhibitory,chandelier
1520314,648518346349538015,648518346349516051,228,222904,185304,83160,55778,46350,2078,55726,46326,2079,55648,46288,2082,pyramidal,pyramidal cell,inhibitory,chandelier
1520314,648518346349538015,648518346349516051,228,222904,185304,83160,55778,46350,2078,55726,46326,2079,55648,46288,2082,pyramidal,pyramidal cell,inhibitory,chandelier
2246092,648518346349537716,648518346349538638,451,272432,202648,17720,68050,50674,444,68108,50662,443,68136,50610,444,pyramidal,pyramidal cell,inhibitory,chandelier
2246092,648518346349537716,648518346349538638,451,272432,202648,17720,68050,50674,444,68108,50662,443,68136,50610,444,pyramidal,pyramidal cell,inhibitory,chandelier
80,648518346349533058,648518346349538638,61,281016,211992,17320,70192,53000,433,70254,52998,433,70252,52942,434,pyramidal,pyramidal cell,inhibitory,chandelier
80,648518346349533058,648518346349538638,61,281016,211992,17320,70192,53000,433,70254,52998,433,70252,52942,434,pyramidal,pyramidal cell,inhibitory,chandelier
80,648518346349533058,648518346349538638,61,281016,211992,17320,70192,53000,433,70254,52998,433,70252,52942,434,pyramidal,pyramidal cell,inhibitory,chandelier
692765,648518346349535192,648518346349538638,123,218544,211760,76080,54636,52894,1904,54636,52940,1902,54668,52978,1905,pyramidal,pyramidal cell,inhibitory,chandelier
692765,648518346349535192,648518346349538638,123,218544,211760,76080,54636,52894,1904,54636,52940,1902,54668,52978,1905,pyramidal,pyramidal cell,inhibitory,chandelier
692765,648518346349535192,648518346349538638,123,218544,211760,76080,54636,52894,1904,54636,52940,1902,54668,52978,1905,pyramidal,pyramidal cell,inhibitory,chandelier
2246092,648518346349537716,648518346349538638,451,272432,202648,17720,68050,50674,444,68108,50662,443,68136,50610,444,pyramidal,pyramidal cell,inhibitory,chandelier
1307056,648518346349539727,648518346349516051,195,242616,222640,71760,60692,55678,1796,60654,55660,1794,60586,55628,1796,pyramidal,pyramidal cell,inhibitory,chandelier
947272,648518346349536809,648518346349538638,150,261136,248128,39000,65214,62026,977,65284,62032,975,65306,61992,977,pyramidal,pyramidal cell,inhibitory,chandelier
80,648518346349533058,648518346349538638,61,281016,211992,17320,70192,53000,433,70254,52998,433,70252,52942,434,pyramidal,pyramidal cell,inhibitory,chandelier
3473634,648518346349537716,648518346349538638,115,264440,193024,8760,66090,48256,219,66110,48256,219,66104,48192,220,pyramidal,pyramidal cell,inhibitory,chandelier
3434769,648518346349537716,648518346349538638,118,269964,197244,11720,67480,49342,291,67491,49311,293,67464,49244,292,pyramidal,pyramidal cell,inhibitory,chandelier
2512590,648518346349537716,648518346349538638,678,325312,201848,62040,81344,50494,1543,81328,50462,1551,81266,50422,1544,pyramidal,pyramidal cell,inhibitory,chandelier
692765,648518346349535192,648518346349538638,123,218544,211760,76080,54636,52894,1904,54636,52940,1902,54668,52978,1905,pyramidal,pyramidal cell,inhibitory,chandelier
3345840,648518346349535192,648518346349538638,207,230560,220108,29280,57648,55042,731,57640,55027,732,57606,54998,732,pyramidal,pyramidal cell,inhibitory,chandelier
80,648518346349533058,648518346349538638,61,281016,211992,17320,70192,53000,433,70254,52998,433,70252,52942,434,pyramidal,pyramidal cell,inhibitory,chandelier
947272,648518346349536809,648518346349538638,150,261136,248128,39000,65214,62026,977,65284,62032,975,65306,61992,977,pyramidal,pyramidal cell,inhibitory,chandelier
2893470,648518346349533227,648518346349538179,521,327112,249268,43120,81810,62346,1082,81778,62317,1078,81744,62302,1082,pyramidal,pyramidal cell,inhibitory,martinotti
3459824,648518346349519354,648518346349538179,113,313172,200020,73640,78312,50022,1839,78293,50005,1841,78224,49946,1839,pyramidal,pyramidal cell,inhibitory,martinotti
2760132,648518346349539594,648518346349538179,1294,291136,229016,51200,72724,57322,1279,72784,57254,1280,72760,57222,1278,pyramidal,pyramidal cell,inhibitory,martinotti
1756748,648518346349539840,648518346349538179,251,244916,262360,72160,61212,65576,1800,61229,65590,1804,61128,65616,1800,pyramidal,pyramidal cell,inhibitory,martinotti
3364404,648518346349539068,648518346349538179,1004,267256,273392,82680,66772,68306,2065,66814,68348,2067,66714,68386,2065,pyramidal,pyramidal cell,inhibitory,martinotti
2931432,648518346349536679,648518346349538179,263,298752,212908,36320,74712,53256,910,74688,53227,908,74680,53236,908,pyramidal,pyramidal cell,inhibitory,martinotti
2931432,648518346349536679,648518346349538179,263,298752,212908,36320,74712,53256,910,74688,53227,908,74680,53236,908,pyramidal,pyramidal cell,inhibitory,martinotti
1756748,648518346349539840,648518346349538179,251,244916,262360,72160,61212,65576,1800,61229,65590,1804,61128,65616,1800,pyramidal,pyramidal cell,inhibitory,martinotti
3130643,648518346349539727,648518346349538179,820,228612,284068,64920,57088,70996,1627,57153,71017,1623,57156,71080,1627,pyramidal,pyramidal cell,inhibitory,martinotti
2647987,648518346349537426,648518346349538179,901,272352,251384,55320,68058,62894,1385,68088,62846,1383,67992,62822,1385,pyramidal,pyramidal cell,inhibitory,martinotti
3478209,648518346349537385,648518346349538179,234,312168,206832,73400,78024,51662,1835,78042,51708,1835,78022,51740,1836,pyramidal,pyramidal cell,inhibitory,martinotti
3323489,648518346349537860,648518346349538179,797,253676,268804,76920,63334,67170,1920,63419,67201,1923,63348,67256,1920,pyramidal,pyramidal cell,inhibitory,martinotti
3323489,648518346349537860,648518346349538179,797,253676,268804,76920,63334,67170,1920,63419,67201,1923,63348,67256,1920,pyramidal,pyramidal cell,inhibitory,martinotti
611794,648518346349539575,648518346349538179,64,298688,204324,31760,74608,51148,796,74672,51081,794,74686,51084,797,pyramidal,pyramidal cell,inhibitory,martinotti
2630482,648518346349537716,648518346349538179,209,304948,227868,61200,76152,56970,1527,76237,56967,1530,76246,56948,1527,pyramidal,pyramidal cell,inhibitory,martinotti
3087454,648518346349538291,648518346349538179,349,308492,219104,67960,77216,54800,1702,77123,54776,1699,77192,54692,1702,pyramidal,pyramidal cell,inhibitory,martinotti
1336338,648518346349537487,648518346349538179,132,295528,251692,50960,73860,62926,1276,73882,62923,1274,73818,62908,1274,pyramidal,pyramidal cell,inhibitory,martinotti
1336338,648518346349537487,648518346349538179,132,295528,251692,50960,73860,62926,1276,73882,62923,1274,73818,62908,1274,pyramidal,pyramidal cell,inhibitory,martinotti
3131670,648518346349537514,648518346349538179,182,278808,170372,32280,69724,42642,807,69702,42593,807,69668,42586,808,pyramidal,pyramidal cell,inhibitory,martinotti
2682168,648518346349538188,648518346349538179,985,352952,238856,33680,88228,59772,842,88238,59714,842,88190,59714,842,pyramidal,pyramidal cell,inhibitory,martinotti
207689,648518346349538209,648518346349538179,78,264112,252128,57080,66004,63072,1427,66028,63032,1427,66036,63002,1428,pyramidal,pyramidal cell,inhibitory,martinotti
3120071,648518346349538015,648518346349538179,287,226968,237852,83440,56746,59438,2085,56742,59463,2086,56754,59522,2086,pyramidal,pyramidal cell,inhibitory,martinotti
643672,648518346349538157,648518346349538179,563,324864,186660,9720,81212,46698,242,81216,46665,243,81154,46642,241,pyramidal,pyramidal cell,inhibitory,martinotti
3303251,648518346349539462,648518346349538179,421,245492,249532,50120,61340,62412,1255,61373,62383,1253,61370,62344,1256,pyramidal,pyramidal cell,inhibitory,martinotti
1718622,648518346349537818,648518346349538179,267,378136,224016,35400,94478,56040,884,94534,56004,885,94492,55954,884,pyramidal,pyramidal cell,inhibitory,martinotti
2373496,648518346349537818,648518346349538179,540,376464,224544,35320,94068,56190,885,94116,56136,883,94040,56092,885,pyramidal,pyramidal cell,inhibitory,martinotti
643672,648518346349538157,648518346349538179,563,324864,186660,9720,81212,46698,242,81216,46665,243,81154,46642,241,pyramidal,pyramidal cell,inhibitory,martinotti
3184809,648518346349538157,648518346349538179,640,309468,213352,70640,77328,53292,1761,77367,53338,1766,77410,53284,1761,pyramidal,pyramidal cell,inhibitory,martinotti
2681882,648518346349538157,648518346349538179,266,294168,250636,50600,73558,62658,1267,73542,62659,1265,73498,62680,1267,pyramidal,pyramidal cell,inhibitory,martinotti
207689,648518346349538209,648518346349538179,78,264112,252128,57080,66004,63072,1427,66028,63032,1427,66036,63002,1428,pyramidal,pyramidal cell,inhibitory,martinotti
3242297,648518346349538209,648518346349538179,703,243972,249100,53440,60938,62240,1342,60993,62275,1336,61022,62306,1342,pyramidal,pyramidal cell,inhibitory,martinotti
3303251,648518346349539462,648518346349538179,421,245492,249532,50120,61340,62412,1255,61373,62383,1253,61370,62344,1256,pyramidal,pyramidal cell,inhibitory,martinotti
2682168,648518346349538188,648518346349538179,985,352952,238856,33680,88228,59772,842,88238,59714,842,88190,59714,842,pyramidal,pyramidal cell,inhibitory,martinotti
3120071,648518346349538015,648518346349538179,287,226968,237852,83440,56746,59438,2085,56742,59463,2086,56754,59522,2086,pyramidal,pyramidal cell,inhibitory,martinotti
2149222,648518346349538015,648518346349538179,401,252104,252072,61240,63032,63068,1534,63026,63018,1531,62972,62986,1537,pyramidal,pyramidal cell,inhibitory,martinotti
500599,648518346349538015,648518346349538179,104,281016,216328,35800,70222,54048,895,70254,54082,895,70234,54144,895,pyramidal,pyramidal cell,inhibitory,martinotti
3087454,648518346349538291,648518346349538179,349,308492,219104,67960,77216,54800,1702,77123,54776,1699,77192,54692,1702,pyramidal,pyramidal cell,inhibitory,martinotti
3131670,648518346349537514,648518346349538179,182,278808,170372,32280,69724,42642,807,69702,42593,807,69668,42586,808,pyramidal,pyramidal cell,inhibitory,martinotti
2267014,648518346349537514,648518346349538179,463,383312,221408,32120,95806,55414,802,95828,55352,803,95788,55328,802,pyramidal,pyramidal cell,inhibitory,martinotti
3323489,648518346349537860,648518346349538179,797,253676,268804,76920,63334,67170,1920,63419,67201,1923,63348,67256,1920,pyramidal,pyramidal cell,inhibitory,martinotti
3096440,648518346349537860,648518346349538179,925,245844,251800,54080,61468,62966,1346,61461,62950,1352,61368,62930,1346,pyramidal,pyramidal cell,inhibitory,martinotti
2331836,648518346349537860,648518346349538179,505,245496,250776,52240,61408,62692,1310,61374,62694,1306,61302,62696,1310,pyramidal,pyramidal cell,inhibitory,martinotti
2647987,648518346349537426,648518346349538179,901,272352,251384,55320,68058,62894,1385,68088,62846,1383,67992,62822,1385,pyramidal,pyramidal cell,inhibitory,martinotti
2283914,648518346349537426,648518346349538179,476,281472,254944,40720,70322,63772,1020,70368,63736,1018,70340,63676,1020,pyramidal,pyramidal cell,inhibitory,martinotti
2933347,648518346349538787,648518346349538179,74,383152,196600,4960,95798,49152,126,95788,49150,124,95776,49176,124,pyramidal,pyramidal cell,inhibitory,martinotti
3459824,648518346349519354,648518346349538179,113,313172,200020,73640,78312,50022,1839,78293,50005,1841,78224,49946,1839,pyramidal,pyramidal cell,inhibitory,martinotti
2619358,648518346349519354,648518346349538179,846,314856,201296,75080,78722,50326,1879,78714,50324,1877,78668,50298,1879,pyramidal,pyramidal cell,inhibitory,martinotti
1883840,648518346349523975,648518346349538179,307,328712,254328,26960,82158,63558,676,82178,63582,674,82196,63608,676,pyramidal,pyramidal cell,inhibitory,martinotti
1951832,648518346349523975,648518346349538179,328,334704,257104,27800,83614,64258,693,83676,64276,695,83676,64232,693,pyramidal,pyramidal cell,inhibitory,martinotti
3478209,648518346349537385,648518346349538179,234,312168,206832,73400,78024,51662,1835,78042,51708,1835,78022,51740,1836,pyramidal,pyramidal cell,inhibitory,martinotti
1728500,648518346349537385,648518346349538179,269,310280,212272,70640,77614,53116,1763,77570,53068,1766,77510,53186,1763,pyramidal,pyramidal cell,inhibitory,martinotti
1425122,648518346349537385,648518346349538179,212,227088,248816,37640,56784,62172,939,56772,62204,941,56742,62198,939,pyramidal,pyramidal cell,inhibitory,martinotti
300305,648518346349537385,648518346349538179,145,312880,205116,74360,78230,51274,1858,78220,51279,1859,78148,51264,1860,pyramidal,pyramidal cell,inhibitory,martinotti
3522257,648518346349537385,648518346349538179,316,242176,258900,79440,60516,64692,1988,60544,64725,1986,60442,64760,1988,pyramidal,pyramidal cell,inhibitory,martinotti
1718622,648518346349537818,648518346349538179,267,378136,224016,35400,94478,56040,884,94534,56004,885,94492,55954,884,pyramidal,pyramidal cell,inhibitory,martinotti
2698875,648518346349538787,648518346349538179,1046,316312,250232,29240,78998,62590,732,79078,62558,731,79036,62536,730,pyramidal,pyramidal cell,inhibitory,martinotti
2690706,648518346349538787,648518346349538179,1015,334648,245952,40280,83592,61552,1000,83662,61488,1007,83588,61472,1000,pyramidal,pyramidal cell,inhibitory,martinotti
2147487,648518346349538787,648518346349538179,399,310008,210408,74240,77542,52580,1853,77502,52602,1856,77458,52590,1853,pyramidal,pyramidal cell,inhibitory,martinotti
41849,648518346349538787,648518346349538179,577,385180,196344,6160,96254,49074,156,96295,49086,154,96326,49106,156,pyramidal,pyramidal cell,inhibitory,martinotti
2933347,648518346349538787,648518346349538179,74,383152,196600,4960,95798,49152,126,95788,49150,124,95776,49176,124,pyramidal,pyramidal cell,inhibitory,martinotti
2931432,648518346349536679,648518346349538179,263,298752,212908,36320,74712,53256,910,74688,53227,908,74680,53236,908,pyramidal,pyramidal cell,inhibitory,martinotti
2946744,648518346349537385,648518346349538179,568,219936,237496,83200,54942,59424,2083,54984,59374,2080,54930,59328,2083,pyramidal,pyramidal cell,inhibitory,martinotti
2545744,648518346349538157,648518346349538179,725,294656,229944,49440,73624,57410,1237,73664,57486,1236,73572,57492,1237,pyramidal,pyramidal cell,inhibitory,martinotti
2524854,648518346349537860,648518346349538179,696,223200,287200,60600,55760,71856,1511,55800,71800,1515,55756,71748,1511,pyramidal,pyramidal cell,inhibitory,martinotti
2630482,648518346349537716,648518346349538179,209,304948,227868,61200,76152,56970,1527,76237,56967,1530,76246,56948,1527,pyramidal,pyramidal cell,inhibitory,martinotti
2261630,648518346349537385,648518346349538179,461,309736,215536,69680,77388,53884,1743,77434,53884,1742,77474,53912,1743,pyramidal,pyramidal cell,inhibitory,martinotti
2245681,648518346349537385,648518346349538179,451,240480,270248,79840,60068,67540,1996,60120,67562,1996,60148,67584,1996,pyramidal,pyramidal cell,inhibitory,martinotti
2061591,648518346349537716,648518346349538179,365,301672,227824,58440,75368,56904,1459,75418,56956,1461,75400,57012,1459,pyramidal,pyramidal cell,inhibitory,martinotti
1602,648518346349537860,648518346349538179,411,309688,214200,70360,77364,53544,1760,77422,53550,1759,77446,53488,1760,pyramidal,pyramidal cell,inhibitory,martinotti
1883840,648518346349523975,648518346349538179,307,328712,254328,26960,82158,63558,676,82178,63582,674,82196,63608,676,pyramidal,pyramidal cell,inhibitory,martinotti
2511795,648518346349539462,648518346349538179,677,219136,243816,35160,54804,60902,880,54784,60954,879,54724,60956,880,pyramidal,pyramidal cell,inhibitory,martinotti
2078204,648518346349539462,648518346349538179,370,229664,250248,38360,57412,62534,956,57416,62562,959,57324,62568,956,pyramidal,pyramidal cell,inhibitory,martinotti
611794,648518346349539575,648518346349538179,64,298688,204324,31760,74608,51148,796,74672,51081,794,74686,51084,797,pyramidal,pyramidal cell,inhibitory,martinotti
1022609,648518346349539575,648518346349538179,158,298112,208648,34960,74540,52118,876,74528,52162,874,74542,52206,876,pyramidal,pyramidal cell,inhibitory,martinotti
